"COTS Surveillance Id","Tow time","Vessel","Voyage","Reef label","Reef name","Start lat","Start long","End lat","End long","Distance (m)","Average speed (km/h)","COTS observed","Feeding scars","Hard coral","Soft coral","Dead coral","Created on","Created by","Updated on","Updated by"
109871,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9057727,152.4026747,-23.906178,152.4021099,189.3,5.72,0,"a","2+","0","0",11/10/2022,"DAYMANG",,
109953,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.8986294,152.4163055,-23.8994446,152.4151859,208.5,6.3,0,"a","3+","0","0",11/10/2022,"BRUCET",,
109954,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.8992778,152.4151209,-23.8984524,152.4155073,222.5,6.73,0,"p","2+","0","0",11/10/2022,"BRUCET",,
109955,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.8984604,152.4156629,-23.8996973,152.4158011,218.6,6.66,0,"a","3-","0","0",11/10/2022,"BRUCET",,
109872,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9058827,152.4109141,-23.9063305,152.4111355,196.7,6.01,0,"a","3-","1-","1-",11/10/2022,"DAYMANG",,
109956,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9003952,152.4150242,-23.9010416,152.4143461,208.6,6.3,0,"a","3-","0","0",11/10/2022,"BRUCET",,
109957,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9008263,152.4142083,-23.900254,152.4150857,206.3,6.23,0,"a","2+","0","0",11/10/2022,"BRUCET",,
109873,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9037304,152.4114397,-23.9040469,152.4117857,210,6.34,0,"a","2-","0","1-",11/10/2022,"DAYMANG",,
109874,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9051986,152.4144287,-23.9057879,152.414686,219,6.62,0,"a","2+","0","1-",11/10/2022,"DAYMANG",,
109875,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9056715,152.4145357,-23.9044614,152.4130352,228.3,6.91,1,"a","1-","1-","0",11/10/2022,"DAYMANG",,
109876,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9044234,152.4128589,-23.9046947,152.4130881,214.2,6.48,0,"a","1-","0","1-",11/10/2022,"DAYMANG",,
109877,30/09/2022,"Blue Planet Marine Voyages","93","23-082a","Lady Musgrave Reef (23-082a)",-23.9066696,152.4131669,-23.9065885,152.4134102,201.7,6.12,0,"a","2-","0","1-",11/10/2022,"DAYMANG",,
108671,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3571382,145.698047,-16.3583865,145.6993117,199,6.01,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108672,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3584453,145.6993502,-16.3599107,145.7002954,201.6,6.08,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108673,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3600016,145.7003775,-16.361591,145.7011948,209.2,6.3,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108674,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3616286,145.7011888,-16.3627587,145.7026165,202.8,6.12,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108675,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.362804,145.7026606,-16.3635727,145.7043359,199.8,6.05,0,"a","0","0","0",01/10/2022,"SPICERA",,
108676,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3635893,145.7044241,-16.3643163,145.7061662,204.2,6.16,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108677,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3643214,145.706189,-16.3651021,145.7077344,204.7,6.19,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108678,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.36509,145.7077725,-16.3650949,145.7096441,201.6,6.05,0,"a","0","0","0",01/10/2022,"SPICERA",,
108679,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3650977,145.7097183,-16.3652328,145.7115718,199.2,6.01,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108680,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3652205,145.7116165,-16.365056,145.7134276,198.1,5.98,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108681,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3650406,145.7134523,-16.3656602,145.7149557,200.4,6.05,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108682,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3657086,145.7150344,-16.3661912,145.7168107,200.4,6.05,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108683,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3661909,145.716897,-16.3666168,145.7186594,194.8,5.87,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108684,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3666377,145.7187027,-16.3672839,145.7204474,200.7,6.01,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108685,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3672872,145.7204931,-16.3678184,145.7222868,200.7,6.01,0,"a","0","0","0",01/10/2022,"SPICERA",,
108686,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3678428,145.7223598,-16.3681695,145.7241996,201.4,6.08,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108687,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3681858,145.7242429,-16.368582,145.7259355,187.9,5.69,0,"a","0","0","0",01/10/2022,"SPICERA",,
108688,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3686017,145.7260618,-16.3696012,145.7275737,200.6,6.01,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108689,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3696931,145.7276335,-16.3701277,145.7294125,198,5.94,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108690,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3701189,145.72956,-16.3707258,145.7312356,196.9,5.9,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108691,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3707962,145.7312901,-16.3713972,145.7329821,194.3,5.87,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108692,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3714132,145.733043,-16.3720413,145.7346781,189.2,5.69,0,"a","0","0","0",01/10/2022,"SPICERA",,
108693,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3720547,145.7347817,-16.3725688,145.7365219,195.8,5.87,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108694,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3726267,145.7366095,-16.3731729,145.7383116,193.2,5.83,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108695,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3731844,145.7384165,-16.3735531,145.7401926,194.7,5.87,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108696,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3735639,145.7402669,-16.373905,145.7420392,194,5.83,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108697,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3739278,145.7421043,-16.3744467,145.7439116,205.3,6.16,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108698,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.374454999999998,145.743946,-16.3754452,145.7455068,201.9,6.08,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108699,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3754855,145.7455484,-16.3759294,145.7464643,184.6,5.54,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108700,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3760061,145.7465228,-16.3769145,145.7480732,198.4,5.98,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109963,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1062657,152.7138839,-24.1053698,152.7155172,205,6.19,0,"a","4+","1-","1-",11/10/2022,"BRUCET",,
109964,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1052496,152.715614,-24.1052838,152.717484,198.4,6.01,0,"a","3-","0","1-",11/10/2022,"BRUCET",,
108701,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3769802,145.7481302,-16.3777614,145.7498224,204,6.16,0,"a","1-","0","0",01/10/2022,"SPICERA",,
110100,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1058531,152.7139906,-24.1049361,152.7156513,201.4,6.08,0,"p","3+","1-","1-",11/10/2022,"BRUCET",,
108702,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3777692,145.7498572,-16.3787651,145.7514308,205.1,6.19,0,"a","0","0","0",01/10/2022,"SPICERA",,
109965,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1051858,152.7174933,-24.1059244,152.7192957,207.8,6.3,0,"a","4-","0","0",11/10/2022,"BRUCET",,
110101,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1047243,152.7156624,-24.1043079,152.7173737,185.5,5.62,0,"p","4+","1-","1-",11/10/2022,"BRUCET",,
108703,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3788103,145.7515116,-16.3789718,145.7532778,207.9,6.26,0,"a","1-","0","0",01/10/2022,"SPICERA",,
109966,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1057842,152.7193159,-24.1067589,152.7207552,196.8,5.94,0,"a","4+","0","0",11/10/2022,"BRUCET",,
110102,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1042239,152.7174349,-24.1047401,152.7192377,193,5.83,0,"p","4+","1-","1-",11/10/2022,"BRUCET",,
108704,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.379013999999998,145.7533508,-16.379319,145.7550357,197.5,5.98,0,"a","1-","0","0",01/10/2022,"SPICERA",,
109967,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1067638,152.7208487,-24.1081913,152.7221204,218.4,6.62,0,"a","3+","0","0",11/10/2022,"BRUCET",,
110103,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1046989,152.7193516,-24.1057021,152.7211472,215.4,6.52,0,"a","4+","1-","1-",11/10/2022,"BRUCET",,
108705,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3794146,145.7551492,-16.3799778,145.7568449,195.4,5.9,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108706,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3799865,145.7569079,-16.3795112,145.7586456,199,6.01,0,"a","1-","0","0",01/10/2022,"SPICERA",,
109968,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1081799,152.7222739,-24.1096773,152.7231691,205.1,6.19,0,"a","4-","0","0",11/10/2022,"BRUCET",,
110104,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1057196,152.7212838,-24.1069636,152.7228297,211,6.37,0,"p","5-","2-","1-",11/10/2022,"BRUCET",13/10/2022,"MOOREJ"
109969,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1096695,152.7233469,-24.111393,152.723773,215,6.52,0,"a","3-","0","0",11/10/2022,"BRUCET",,
108707,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.37945,145.7587747,-16.3798083,145.7605066,192.7,5.8,0,"a","1-","0","0",01/10/2022,"SPICERA",,
110105,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1070011,152.7229238,-24.1084929,152.7239099,195.6,5.9,0,"p","4+","2-","1-",11/10/2022,"BRUCET",,
109970,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1115041,152.723986,-24.1132305,152.7241825,212.5,6.44,0,"a","3-","0","0",11/10/2022,"BRUCET",,
108708,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3798363,145.760603,-16.3802057,145.7624272,200.4,6.01,0,"a","1-","0","0",01/10/2022,"SPICERA",,
110112,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1086341,152.7240004,-24.1104077,152.724751,214,6.48,0,"p","4-","2-","1-",11/10/2022,"BRUCET",,
108709,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3802218,145.7625297,-16.3803621,145.7644185,204.9,6.19,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109960,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1133585,152.7242695,-24.1147813,152.7241401,171.7,5.18,0,"p","4-","0","0",11/10/2022,"BRUCET",,
110113,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1106349,152.7248432,-24.1125363,152.7253024,218.5,6.62,0,"p","4-","2-","1-",11/10/2022,"BRUCET",,
108710,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3803782,145.7644851,-16.3805354,145.7663451,203.2,6.16,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109971,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1149333,152.7240381,-24.1160208,152.7231699,158.7,4.79,0,"a","3+","0","0",11/10/2022,"BRUCET",,
110106,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.112779999999997,152.725338,-24.1146315,152.7250393,213.1,6.44,0,"a","4+","2-","0",11/10/2022,"BRUCET",,
108711,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3805468,145.7663753,-16.3805416,145.7681475,192.4,5.8,0,"a","1+","1-","0",01/10/2022,"SPICERA",,
109972,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1160194,152.7230045,-24.1172766,152.7220912,183.3,5.54,0,"a","4-","0","0",11/10/2022,"BRUCET",,
110107,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1149229,152.7249723,-24.1163826,152.7240291,198.8,6.01,0,"a","4-","2-","0",11/10/2022,"BRUCET",,
108712,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3805232,145.768234,-16.3803012,145.7700425,200.2,6.05,0,"a","1+","2-","0",01/10/2022,"SPICERA",,
108713,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.380309,145.770124,-16.3807072,145.7719555,204.9,6.19,0,"a","1+","2-","0",01/10/2022,"SPICERA",,
109973,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1171637,152.7219394,-24.1182879,152.720669,202.3,6.12,0,"a","4+","1-","0",11/10/2022,"BRUCET",,
110108,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1165578,152.723842,-24.117683800000002,152.7226477,179.4,5.44,0,"a","5-","1-","0",11/10/2022,"BRUCET",,
109974,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.118188999999997,152.7205877,-24.1189341,152.7189255,204,6.16,0,"a","5-","0","0",11/10/2022,"BRUCET",,
108714,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3806921,145.7720178,-16.3808374,145.7738441,200.2,6.05,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110109,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1177175,152.7225431,-24.1183964,152.7211747,178.3,5.4,0,"p","5-","2-","1-",11/10/2022,"BRUCET",,
109975,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1188812,152.7188476,-24.1194067,152.7171102,201,6.08,0,"a","5-","0","0",11/10/2022,"BRUCET",,
108715,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3808662,145.7739023,-16.3812654,145.7756525,194,5.87,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110110,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1184224,152.7211063,-24.1193585,152.7196479,185.9,5.62,0,"a","5-","2-","0",11/10/2022,"BRUCET",,
108716,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3813362,145.7758123,-16.3820049,145.7774827,193.8,5.83,0,"a","1+","1-","0",01/10/2022,"SPICERA",,
108717,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3820272,145.7775814,-16.3821955,145.7794552,204.5,6.16,0,"a","1+","1+","0",01/10/2022,"SPICERA",,
110111,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1193639,152.7195566,-24.1202188,152.7178222,205.1,6.19,0,"a","4+","2-","0",11/10/2022,"BRUCET",,
110114,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1201982,152.7176313,-24.1205574,152.7158236,191.2,5.8,0,"a","3+","1-","0",11/10/2022,"BRUCET",,
108718,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3821967,145.7795337,-16.3826356,145.7812641,199.4,5.98,0,"a","2-","1+","0",01/10/2022,"SPICERA",,
108719,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3826583,145.7813446,-16.3827058,145.7831375,197.5,5.94,0,"a","2-","1+","0",01/10/2022,"SPICERA",26/10/2022,"MOOREJ"
110115,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1204794,152.7157915,-24.1206017,152.7140256,185.9,5.62,0,"p","3-","1-","0",11/10/2022,"BRUCET",,
109976,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1196472,152.7155422,-24.1196215,152.7136457,199.2,6.01,0,"a","5+","1-","1-",11/10/2022,"BRUCET",,
108720,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3827342,145.7832286,-16.3834666,145.7847643,193.8,5.83,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108721,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3835362,145.7848571,-16.3841696,145.7866635,207,6.23,0,"a","0","0","0",01/10/2022,"SPICERA",,
109977,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1195194,152.7135593,-24.1193137,152.7119783,172.7,5.22,0,"a","5-","0","1-",11/10/2022,"BRUCET",,
110116,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1205645,152.7139083,-24.1205927,152.7120433,196.6,5.94,0,"a","2-","1-","0",11/10/2022,"BRUCET",,
108722,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3841954,145.7867255,-16.3849177,145.7883767,198.2,5.98,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110117,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1204877,152.7119439,-24.1196155,152.7102407,204.4,6.19,0,"a","3+","1-","0",11/10/2022,"BRUCET",,
109978,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1192218,152.7119292,-24.1181643,152.7103821,203.3,6.16,0,"a","5-","1-","0",11/10/2022,"BRUCET",,
108723,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.384953199999998,145.7884538,-16.3858776,145.7898659,197.7,5.98,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110118,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1194377,152.7100771,-24.1179126,152.7088549,216.3,6.55,0,"a","4-","1-","0",11/10/2022,"BRUCET",,
108724,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3859356,145.7899109,-16.387065,145.7913145,205.1,6.16,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109961,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.117639999999998,152.7101838,-24.1163116,152.7088307,206.5,6.26,0,"p","3+","1-","1-",11/10/2022,"BRUCET",,
110119,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1176616,152.7087129,-24.1160909,152.7076522,207.2,6.34,0,"a","2+","1-","0",11/10/2022,"BRUCET",,
108725,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3870804,145.7913403,-16.3883579,145.7924165,193.9,5.83,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109962,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1161243,152.7087647,-24.1145568,152.7078774,198.2,6.01,0,"p","3-","0","0",11/10/2022,"BRUCET",,
110120,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1158702,152.7075464,-24.1142725,152.7071579,193.6,5.87,0,"a","2-","1-","0",11/10/2022,"BRUCET",,
108726,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3884178,145.792488,-16.3898813,145.7933016,197.2,5.94,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
109979,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1143416,152.7078416,-24.1130256,152.70846799999998,174.3,5.26,0,"a","1-","0","0",11/10/2022,"BRUCET",,
108727,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3899699,145.793276,-16.3914735,145.7941927,197.7,5.94,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110121,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1140564,152.7072452,-24.1129444,152.708521,182.6,5.51,0,"a","1-","0","0",11/10/2022,"BRUCET",,
109980,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1129825,152.7084968,-24.1123222,152.7097339,174,5.26,0,"a","3+","0","0",11/10/2022,"BRUCET",,
108728,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3915348,145.7942329,-16.3926615,145.7951394,198.3,5.98,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110122,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1128448,152.7086367,-24.1114039,152.7096793,195.4,5.9,0,"a","1+","0","0",11/10/2022,"BRUCET",,
109959,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1121912,152.7097947,-24.1105839,152.7107105,207,6.26,0,"p","4-","0","1-",11/10/2022,"BRUCET",,
108729,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3927433,145.7951597,-16.3935032,145.7968748,206.8,6.19,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108730,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3935561,145.7969919,-16.3934717,145.7988156,199.4,5.98,0,"a","1-","0","0",01/10/2022,"SPICERA",,
110123,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1112461,152.7097705,-24.1098012,152.7109994,206.1,6.23,0,"a","1+","0","0",11/10/2022,"BRUCET",,
109981,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1104544,152.7107989,-24.1092107,152.7121297,197.1,5.98,0,"a","4+","0","0",11/10/2022,"BRUCET",,
110124,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1096708,152.7111225,-24.1082571,152.7123497,205,6.26,0,"a","3-","1-","0",11/10/2022,"BRUCET",,
109982,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1090944,152.7122055,-24.1078868,152.7135211,196.4,5.94,0,"a","4+","0","0",11/10/2022,"BRUCET",,
108731,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3934459,145.7988934,-16.3941481,145.8005542,202.7,6.12,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108732,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3942021,145.8006174,-16.3957998,145.8008323,203.1,6.12,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
110125,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1080466,152.7124087,-24.1064646,152.7134137,203.9,6.16,0,"a","2-","1-","0",11/10/2022,"BRUCET",,
109983,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.107737999999998,152.7135025,-24.106441,152.714215,188.3,5.69,0,"a","4-","0","0",11/10/2022,"BRUCET",,
110126,01/10/2022,"Blue Planet Marine Voyages","93","24-008","Lady Elliot Island Reef (24-008)",-24.1063064,152.7134966,-24.1053169,152.7150311,193.1,5.83,0,"a","1+","1-","0",11/10/2022,"BRUCET",,
108733,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3958799,145.8009022,-16.3965591,145.8024109,203.9,6.12,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108734,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3965596,145.8024825,-16.3960722,145.8040186,208.3,6.26,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108735,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3961505,145.8039797,-16.397569,145.8030396,197.1,5.9,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108736,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3976438,145.8030222,-16.3985433,145.8040832,204.5,6.19,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108737,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3985603,145.8041422,-16.3993194,145.80575299999998,203.2,6.12,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108738,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3994027,145.8058145,-16.3993871,145.8075412,206.6,6.19,0,"a","1-","0","0",01/10/2022,"SPICERA",,
108739,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3993717,145.8075522,-16.3988544,145.8084007,203,6.16,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
108770,01/10/2022,"Venus","145","16-029","Batt Reef (16-029)",-16.3989318,145.808302,-16.400019,145.8091004,186.5,5.62,0,"a","1-","1-","0",01/10/2022,"SPICERA",,
