Capture ID,Vessel,Voyage,Site Name,Reef Name,Reef ID,Voyage Start,Voyage End,Survey Date,Depth (meters),Bottomtime,Cohort 1 (<15cm),Cohort2 (15-25cm),Cohort3 (25-40cm),Cohort4 (>40cm),Longitude,Latitude
1542,Blue Planet Marine Voyages,25,WIS_23-053_25,Wistari Reef (23-053),23-053,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,19/Oct/2019 12:00:00 AM,2,30,0,0,0,0,151.8412594,-23.47629266
1543,Blue Planet Marine Voyages,25,WIS_23-053_26,Wistari Reef (23-053),23-053,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,19/Oct/2019 12:00:00 AM,2,30,0,0,0,0,151.8419398,-23.47085038
1544,Blue Planet Marine Voyages,25,WIS_23-053_28,Wistari Reef (23-053),23-053,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,19/Oct/2019 12:00:00 AM,2,30,0,0,0,0,151.851202,-23.46652745
1545,Blue Planet Marine Voyages,25,WIS_23-053_1,Wistari Reef (23-053),23-053,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,22/Oct/2019 12:00:00 AM,2,30,0,0,0,0,151.9050411,-23.45009766
1546,Blue Planet Marine Voyages,25,WIS_23-053_3,Wistari Reef (23-053),23-053,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,22/Oct/2019 12:00:00 AM,2,31,0,0,0,0,151.9121493,-23.45613796
1547,Blue Planet Marine Voyages,25,LAD_23-082a_28,Lady Musgrave Reef (23-082a),23-082a,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,25/Oct/2019 12:00:00 AM,2,30,0,0,0,0,152.4258671,-23.89732634
1548,Blue Planet Marine Voyages,25,LAD_23-082a_30,Lady Musgrave Reef (23-082a),23-082a,18/Oct/2019 12:00:00 AM,29/Oct/2019 12:00:00 AM,25/Oct/2019 12:00:00 AM,2,35,0,0,0,0,152.4223293,-23.90597384
1549,Blue Planet Marine Voyages,27,LAD_23-082a_31,Lady Musgrave Reef (23-082a),23-082a,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,17/Nov/2019 12:00:00 AM,2,40,0,0,0,0,152.4185055,-23.9091073
1550,Blue Planet Marine Voyages,27,LAD_23-082a_45,Lady Musgrave Reef (23-082a),23-082a,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,17/Nov/2019 12:00:00 AM,2,28,0,0,0,0,152.4148464,-23.8994434
1551,Blue Planet Marine Voyages,27,LAD_24-008_3,Lady Elliot Island Reef (24-008),24-008,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,19/Nov/2019 12:00:00 AM,2,33,0,0,0,0,152.7221907,-24.11544077
1552,Blue Planet Marine Voyages,27,LAD_24-008_5,Lady Elliot Island Reef (24-008),24-008,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,19/Nov/2019 12:00:00 AM,2,25,0,0,0,0,152.7124003,-24.11891921
1553,Blue Planet Marine Voyages,27,LAD_24-008_6,Lady Elliot Island Reef (24-008),24-008,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,19/Nov/2019 12:00:00 AM,2,29,0,0,0,0,152.7092995,-24.11553042
1554,Blue Planet Marine Voyages,27,WIS_23-053_36,Wistari Reef (23-053),23-053,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,25/Nov/2019 12:00:00 AM,2,277,0,0,0,0,151.8880264,-23.45303399
1555,Blue Planet Marine Voyages,29,FIT_23-077_2,Fitzroy Reef (23-077),23-077,12/Dec/2019 12:00:00 AM,23/Dec/2019 12:00:00 AM,16/Dec/2019 12:00:00 AM,2,18,0,0,0,0,152.1701421,-23.60590573
1556,Blue Planet Marine Voyages,29,FIT_23-077_33,Fitzroy Reef (23-077),23-077,12/Dec/2019 12:00:00 AM,23/Dec/2019 12:00:00 AM,16/Dec/2019 12:00:00 AM,2,28,0,0,0,0,152.1411866,-23.62663068
1557,Blue Planet Marine Voyages,31,LAD_23-082a_31,Lady Musgrave Reef (23-082a),23-082a,24/Jan/2020 12:00:00 AM,04/Feb/2020 12:00:00 AM,28/Jan/2020 12:00:00 AM,2,26,0,0,0,0,152.4185055,-23.9091073
1558,Blue Planet Marine Voyages,31,LAD_23-082a_32,Lady Musgrave Reef (23-082a),23-082a,24/Jan/2020 12:00:00 AM,04/Feb/2020 12:00:00 AM,28/Jan/2020 12:00:00 AM,2,39,0,0,0,0,152.4137442,-23.91074771
1559,Blue Planet Marine Voyages,31,FIT_23-077_48,Fitzroy Reef (23-077),23-077,24/Jan/2020 12:00:00 AM,04/Feb/2020 12:00:00 AM,02/Feb/2020 12:00:00 AM,2,36,0,0,0,0,152.1592351,-23.60864918
1560,Blue Planet Marine Voyages,32,LAD_23-082a_32,Lady Musgrave Reef (23-082a),23-082a,07/Feb/2020 12:00:00 AM,18/Feb/2020 12:00:00 AM,09/Feb/2020 12:00:00 AM,2,236,0,0,0,0,152.4137442,-23.91074771
1561,Blue Planet Marine Voyages,35,ERS_23-068_5,Erskine Reef (23-068),23-068,20/Mar/2020 12:00:00 AM,31/Mar/2020 12:00:00 AM,21/Mar/2020 12:00:00 AM,2,338,0,0,0,0,151.7708101,-23.50703911
1562,Blue Planet Marine Voyages,35,LAD_23-082a_35,Lady Musgrave Reef (23-082a),23-082a,20/Mar/2020 12:00:00 AM,31/Mar/2020 12:00:00 AM,25/Mar/2020 12:00:00 AM,2,188,0,0,0,0,152.3979512,-23.91174043
1563,Blue Planet Marine Voyages,35,LAD_23-082a_36,Lady Musgrave Reef (23-082a),23-082a,20/Mar/2020 12:00:00 AM,31/Mar/2020 12:00:00 AM,25/Mar/2020 12:00:00 AM,2,195,0,0,0,0,152.3930899,-23.91228303
1564,Blue Planet Marine Voyages,35,LAD_23-082a_37,Lady Musgrave Reef (23-082a),23-082a,20/Mar/2020 12:00:00 AM,31/Mar/2020 12:00:00 AM,25/Mar/2020 12:00:00 AM,2,164,0,0,0,0,152.3945238,-23.91000859
1565,Blue Planet Marine Voyages,39,FIT_23-077_30,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,16/May/2020 12:00:00 AM,2,33,0,0,0,0,152.1509951,-23.61559631
1566,Blue Planet Marine Voyages,39,FIT_23-077_31,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,16/May/2020 12:00:00 AM,2,24,0,0,0,0,152.1470754,-23.61869397
1567,Blue Planet Marine Voyages,39,FIT_23-077_34,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,16/May/2020 12:00:00 AM,2,30,0,0,0,0,152.1384592,-23.63021172
1568,Blue Planet Marine Voyages,39,FIT_23-077_21,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,17/May/2020 12:00:00 AM,2,33,0,0,0,0,152.1319274,-23.63193295
1569,Blue Planet Marine Voyages,39,FIT_23-077_22,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,17/May/2020 12:00:00 AM,2,30,0,0,0,0,152.1343186,-23.6276806
1570,Blue Planet Marine Voyages,39,FIT_23-077_23,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,17/May/2020 12:00:00 AM,2,28,0,0,0,0,152.1372559,-23.62370088
1571,Blue Planet Marine Voyages,39,FIT_23-077_28,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,17/May/2020 12:00:00 AM,2,36,0,0,0,0,152.1556252,-23.60904124
1572,Blue Planet Marine Voyages,39,FIT_23-077_24,Fitzroy Reef (23-077),23-077,15/May/2020 12:00:00 AM,26/May/2020 12:00:00 AM,19/May/2020 12:00:00 AM,2,30,0,0,0,0,152.1403227,-23.62002705
1573,Blue Planet Marine Voyages,41,LAD_23-082a_15,Lady Musgrave Reef (23-082a),23-082a,11/Jun/2020 12:00:00 AM,22/Jun/2020 12:00:00 AM,13/Jun/2020 12:00:00 AM,2,42,0,0,0,0,152.3882815,-23.91528944
1574,Blue Planet Marine Voyages,41,LAD_23-082a_16,Lady Musgrave Reef (23-082a),23-082a,11/Jun/2020 12:00:00 AM,22/Jun/2020 12:00:00 AM,13/Jun/2020 12:00:00 AM,2,86,0,0,0,0,152.3854604,-23.91007191
1575,Blue Planet Marine Voyages,41,LAD_23-082a_40,Lady Musgrave Reef (23-082a),23-082a,11/Jun/2020 12:00:00 AM,22/Jun/2020 12:00:00 AM,13/Jun/2020 12:00:00 AM,2,44,0,0,0,0,152.4011173,-23.89942312
1576,Blue Planet Marine Voyages,41,LLE_23-078_24,Llewellyn Reef (23-078),23-078,11/Jun/2020 12:00:00 AM,22/Jun/2020 12:00:00 AM,21/Jun/2020 12:00:00 AM,2,27,0,0,0,0,152.1744244,-23.68630477
1577,Blue Planet Marine Voyages,43,LLE_23-078_23,Llewellyn Reef (23-078),23-078,20/Aug/2020 12:00:00 AM,01/Sep/2020 12:00:00 AM,28/Aug/2020 12:00:00 AM,2,25,0,0,0,0,152.1702058,-23.68892993
1578,Blue Planet Marine Voyages,43,LLE_23-078_26,Llewellyn Reef (23-078),23-078,20/Aug/2020 12:00:00 AM,01/Sep/2020 12:00:00 AM,28/Aug/2020 12:00:00 AM,2,32,0,0,0,0,152.1823936,-23.68115901
1579,Blue Planet Marine Voyages,44,LAD_23-082a_32,Lady Musgrave Reef (23-082a),23-082a,03/Sep/2020 12:00:00 AM,15/Sep/2020 12:00:00 AM,08/Sep/2020 12:00:00 AM,2,38,0,0,0,0,152.4137442,-23.91074771
1580,Blue Planet Marine Voyages,45,LAD_23-082a_15,Lady Musgrave Reef (23-082a),23-082a,17/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,19/Sep/2020 12:00:00 AM,2,26,0,0,0,0,152.3882815,-23.91528944
1581,Blue Planet Marine Voyages,45,LAD_24-008_5,Lady Elliot Island Reef (24-008),24-008,17/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,20/Sep/2020 12:00:00 AM,2,33,0,0,0,0,152.7124003,-24.11891921
1582,Blue Planet Marine Voyages,45,LAD_24-008_6,Lady Elliot Island Reef (24-008),24-008,17/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,20/Sep/2020 12:00:00 AM,2,43,0,0,0,0,152.7092995,-24.11553042
1583,Blue Planet Marine Voyages,45,LAD_23-082a_17,Lady Musgrave Reef (23-082a),23-082a,17/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,25/Sep/2020 12:00:00 AM,2,31,0,0,0,0,152.3881953,-23.90599481
1584,Blue Planet Marine Voyages,45,LAD_23-082a_40,Lady Musgrave Reef (23-082a),23-082a,17/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,25/Sep/2020 12:00:00 AM,2,39,0,0,0,0,152.4011173,-23.89942312
1585,Blue Planet Marine Voyages,46,FIT_23-077_30,Fitzroy Reef (23-077),23-077,01/Oct/2020 12:00:00 AM,13/Oct/2020 12:00:00 AM,05/Oct/2020 12:00:00 AM,2,198,0,0,0,0,152.1509951,-23.61559631
1586,Blue Planet Marine Voyages,46,LLE_23-078_21,Llewellyn Reef (23-078),23-078,01/Oct/2020 12:00:00 AM,13/Oct/2020 12:00:00 AM,10/Oct/2020 12:00:00 AM,2,27,0,0,0,0,152.1624274,-23.69440849
1587,Blue Planet Marine Voyages,46,LLE_23-078_23,Llewellyn Reef (23-078),23-078,01/Oct/2020 12:00:00 AM,13/Oct/2020 12:00:00 AM,10/Oct/2020 12:00:00 AM,2,27,0,0,0,0,152.1702058,-23.68892993
1588,Blue Planet Marine Voyages,48,LAD_23-082a_18,Lady Musgrave Reef (23-082a),23-082a,29/Oct/2020 12:00:00 AM,10/Nov/2020 12:00:00 AM,09/Nov/2020 12:00:00 AM,2,52,0,0,0,0,152.3917529,-23.9031979
1589,Blue Planet Marine Voyages,49,LAD_23-082a_16,Lady Musgrave Reef (23-082a),23-082a,12/Nov/2020 12:00:00 AM,24/Nov/2020 12:00:00 AM,18/Nov/2020 12:00:00 AM,2,31,0,0,0,0,152.3854604,-23.91007191
1590,Blue Planet Marine Voyages,49,LAD_23-082a_39,Lady Musgrave Reef (23-082a),23-082a,12/Nov/2020 12:00:00 AM,24/Nov/2020 12:00:00 AM,19/Nov/2020 12:00:00 AM,2,34,0,0,0,0,152.3966253,-23.90249992
1591,Blue Planet Marine Voyages,49,LAD_23-082a_39,Lady Musgrave Reef (23-082a),23-082a,12/Nov/2020 12:00:00 AM,24/Nov/2020 12:00:00 AM,21/Nov/2020 12:00:00 AM,2,376,0,0,0,0,152.3966253,-23.90249992
1592,Blue Planet Marine Voyages,50,LAD_23-082a_1,Lady Musgrave Reef (23-082a),23-082a,26/Nov/2020 12:00:00 AM,08/Dec/2020 12:00:00 AM,29/Nov/2020 12:00:00 AM,2,20,0,0,0,0,152.4194481,-23.88416077
1593,Blue Planet Marine Voyages,50,FIT_23-077_11,Fitzroy Reef (23-077),23-077,26/Nov/2020 12:00:00 AM,08/Dec/2020 12:00:00 AM,07/Dec/2020 12:00:00 AM,2,24,0,0,0,0,152.16682,-23.62879483
1594,Blue Planet Marine Voyages,51,FIT_23-077_1,Fitzroy Reef (23-077),23-077,10/Dec/2020 12:00:00 AM,22/Dec/2020 12:00:00 AM,21/Dec/2020 12:00:00 AM,2,30,0,0,0,0,152.1654152,-23.60346266
1595,Blue Planet Marine Voyages,51,FIT_23-077_3,Fitzroy Reef (23-077),23-077,10/Dec/2020 12:00:00 AM,22/Dec/2020 12:00:00 AM,21/Dec/2020 12:00:00 AM,2,34,0,0,0,0,152.1742422,-23.60828292
1596,Blue Planet Marine Voyages,52,FIT_23-077_49,Fitzroy Reef (23-077),23-077,07/Jan/2021 12:00:00 AM,19/Jan/2021 12:00:00 AM,15/Jan/2021 12:00:00 AM,2,28,0,0,0,0,152.1603876,-23.60480522
1597,Blue Planet Marine Voyages,52,BOU_23-079_13,Boult Reef (23-079),23-079,07/Jan/2021 12:00:00 AM,19/Jan/2021 12:00:00 AM,17/Jan/2021 12:00:00 AM,2,23,0,0,0,0,152.2585091,-23.76155249
1598,Blue Planet Marine Voyages,53,LAD_24-008_5,Lady Elliot Island Reef (24-008),24-008,21/Jan/2021 12:00:00 AM,02/Feb/2021 12:00:00 AM,27/Jan/2021 12:00:00 AM,2,36,0,0,0,0,152.7124003,-24.11891921
1599,Blue Planet Marine Voyages,54,LAD_23-082a_15,Lady Musgrave Reef (23-082a),23-082a,04/Feb/2021 12:00:00 AM,16/Feb/2021 12:00:00 AM,07/Feb/2021 12:00:00 AM,2,32,0,0,0,0,152.3882815,-23.91528944
1600,Blue Planet Marine Voyages,55,BOU_23-079_14,Boult Reef (23-079),23-079,18/Feb/2021 12:00:00 AM,02/Mar/2021 12:00:00 AM,19/Feb/2021 12:00:00 AM,2,27,0,0,0,0,152.2626483,-23.75853944
1601,Blue Planet Marine Voyages,55,BOU_23-079_15,Boult Reef (23-079),23-079,18/Feb/2021 12:00:00 AM,02/Mar/2021 12:00:00 AM,19/Feb/2021 12:00:00 AM,2,45,0,0,0,0,152.265937,-23.75506761
1602,Blue Planet Marine Voyages,55,LAM_23-076_12,Lamont Reef (23-076),23-076,18/Feb/2021 12:00:00 AM,02/Mar/2021 12:00:00 AM,25/Feb/2021 12:00:00 AM,2,28,0,0,0,0,152.0336688,-23.6025073
1603,Blue Planet Marine Voyages,55,LLE_23-078_21,Llewellyn Reef (23-078),23-078,18/Feb/2021 12:00:00 AM,02/Mar/2021 12:00:00 AM,28/Feb/2021 12:00:00 AM,2,32,0,0,0,0,152.1624274,-23.69440849
1604,Blue Planet Marine Voyages,56,LAD_23-082a_16,Lady Musgrave Reef (23-082a),23-082a,04/Mar/2021 12:00:00 AM,16/Mar/2021 12:00:00 AM,09/Mar/2021 12:00:00 AM,2,44,0,0,0,0,152.3854604,-23.91007191
1605,Blue Planet Marine Voyages,56,BOU_23-079_12,Boult Reef (23-079),23-079,04/Mar/2021 12:00:00 AM,16/Mar/2021 12:00:00 AM,11/Mar/2021 12:00:00 AM,2,32,0,0,0,0,152.2570161,-23.76642234
1606,Blue Planet Marine Voyages,56,FIT_23-077_17,Fitzroy Reef (23-077),23-077,04/Mar/2021 12:00:00 AM,16/Mar/2021 12:00:00 AM,13/Mar/2021 12:00:00 AM,2,33,0,0,0,0,152.1413133,-23.6392827
1607,Blue Planet Marine Voyages,56,FIT_23-077_19,Fitzroy Reef (23-077),23-077,04/Mar/2021 12:00:00 AM,16/Mar/2021 12:00:00 AM,13/Mar/2021 12:00:00 AM,2,32,0,0,0,0,152.1308331,-23.63939057
1608,Blue Planet Marine Voyages,60,PIK_21-549_38,Pike Reef (21-549),21-549,29/Apr/2021 12:00:00 AM,11/May/2021 12:00:00 AM,08/May/2021 12:00:00 AM,2,96,0,0,0,0,152.4257898,-21.95349713
1609,Blue Planet Marine Voyages,61,FIT_23-077_4,Fitzroy Reef (23-077),23-077,13/May/2021 12:00:00 AM,25/May/2021 12:00:00 AM,17/May/2021 12:00:00 AM,2,29,0,0,0,0,152.1785008,-23.61077395
1610,Blue Planet Marine Voyages,61,FIT_23-077_47,Fitzroy Reef (23-077),23-077,13/May/2021 12:00:00 AM,25/May/2021 12:00:00 AM,18/May/2021 12:00:00 AM,2,96,0,0,0,0,152.1637586,-23.60941794
1611,Blue Planet Marine Voyages,67,PIK_21-549_13,Pike Reef (21-549),21-549,02/Sep/2021 12:00:00 AM,14/Sep/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,2,140,0,0,0,0,152.4289044,-21.93855303
1612,Blue Planet Marine Voyages,67,PIK_21-549_4,Pike Reef (21-549),21-549,02/Sep/2021 12:00:00 AM,14/Sep/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,2,144,0,0,0,0,152.4335995,-21.93754194
1613,Blue Planet Marine Voyages,71,PIK_21-549_36,Pike Reef (21-549),21-549,28/Oct/2021 12:00:00 AM,09/Nov/2021 12:00:00 AM,02/Nov/2021 12:00:00 AM,2,216,0,0,0,0,152.4087787,-21.95067509
1614,Blue Planet Marine Voyages,72,LAD_24-008_8,Lady Elliot Island Reef (24-008),24-008,13/Nov/2021 12:00:00 AM,23/Nov/2021 12:00:00 AM,16/Nov/2021 12:00:00 AM,2,207,0,0,0,0,152.7138681,-24.10696145
1615,Blue Planet Marine Voyages,72,FAI_23-081_17,Fairfax Islands Reef (23-081),23-081,13/Nov/2021 12:00:00 AM,23/Nov/2021 12:00:00 AM,17/Nov/2021 12:00:00 AM,2,486,0,0,0,0,152.3738272,-23.85917515
1616,Blue Planet Marine Voyages,76,FIT_23-077_34,Fitzroy Reef (23-077),23-077,20/Jan/2022 12:00:00 AM,01/Feb/2022 12:00:00 AM,30/Jan/2022 12:00:00 AM,2,334,0,0,0,0,152.1384592,-23.63021172
1617,Blue Planet Marine Voyages,76,FIT_23-077_46,Fitzroy Reef (23-077),23-077,20/Jan/2022 12:00:00 AM,01/Feb/2022 12:00:00 AM,31/Jan/2022 12:00:00 AM,2,171,0,0,0,0,152.1665809,-23.61255623
1618,Blue Planet Marine Voyages,79,LAD_23-082a_55,Lady Musgrave Reef (23-082a),23-082a,03/Mar/2022 12:00:00 AM,15/Mar/2022 12:00:00 AM,07/Mar/2022 12:00:00 AM,2,144,0,0,0,0,152.4174065,-23.9074403
1619,Blue Planet Marine Voyages,85,FIT_23-077_43,Fitzroy Reef (23-077),23-077,26/May/2022 12:00:00 AM,07/Jun/2022 12:00:00 AM,28/May/2022 12:00:00 AM,2,160,0,0,0,0,152.174896,-23.62037216
1620,Blue Planet Marine Voyages,88,FIT_23-077_33,Fitzroy Reef (23-077),23-077,21/Jul/2022 12:00:00 AM,02/Aug/2022 12:00:00 AM,27/Jul/2022 12:00:00 AM,2,123,0,0,0,0,152.1411866,-23.62663068
1621,Blue Planet Marine Voyages,88,FIT_23-077_56,Fitzroy Reef (23-077),23-077,21/Jul/2022 12:00:00 AM,02/Aug/2022 12:00:00 AM,27/Jul/2022 12:00:00 AM,2,126,0,0,0,0,152.1562018,-23.62277491
1622,Blue Planet Marine Voyages,88,FIT_23-077_57,Fitzroy Reef (23-077),23-077,21/Jul/2022 12:00:00 AM,02/Aug/2022 12:00:00 AM,27/Jul/2022 12:00:00 AM,2,87,0,0,0,0,152.1561538,-23.62281292
1623,Blue Planet Marine Voyages,88,FIT_23-077_31,Fitzroy Reef (23-077),23-077,21/Jul/2022 12:00:00 AM,02/Aug/2022 12:00:00 AM,28/Jul/2022 12:00:00 AM,2,75,0,0,0,0,152.1470754,-23.61869397
1624,Blue Planet Marine Voyages,89,LAD_23-082a_38,Lady Musgrave Reef (23-082a),23-082a,04/Aug/2022 12:00:00 AM,16/Aug/2022 12:00:00 AM,07/Aug/2022 12:00:00 AM,2,165,0,0,0,0,152.3972206,-23.90719093
1625,Blue Planet Marine Voyages,89,LAD_23-082a_54,Lady Musgrave Reef (23-082a),23-082a,04/Aug/2022 12:00:00 AM,16/Aug/2022 12:00:00 AM,07/Aug/2022 12:00:00 AM,2,210,0,0,0,0,152.4206583,-23.90472284
1626,Blue Planet Marine Voyages,22,HER_23-052a_42,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,5,50,0,0,0,0,151.9069924,-23.43614449
1627,Blue Planet Marine Voyages,22,HER_23-052a_42,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,6,49,0,0,0,0,151.9069924,-23.43614449
1628,Blue Planet Marine Voyages,22,HER_23-052a_42,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,7,48,0,0,0,0,151.9069924,-23.43614449
1629,Blue Planet Marine Voyages,22,HER_23-052a_42,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,10,51,0,0,0,0,151.9069924,-23.43614449
1630,Blue Planet Marine Voyages,22,HER_23-052a_43,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,3,65,0,0,0,0,151.9121112,-23.43521013
1631,Blue Planet Marine Voyages,22,HER_23-052a_43,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,6,65,0,0,0,0,151.9121112,-23.43521013
1632,Blue Planet Marine Voyages,22,HER_23-052a_43,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,8,63,0,0,0,0,151.9121112,-23.43521013
1633,Blue Planet Marine Voyages,22,HER_23-052a_43,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,9,63,0,0,0,0,151.9121112,-23.43521013
1634,Blue Planet Marine Voyages,22,HER_23-052a_43,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,11,63,0,0,0,0,151.9121112,-23.43521013
1635,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,5,44,0,0,0,0,151.9170927,-23.43488562
1636,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,6,43,0,0,0,0,151.9170927,-23.43488562
1637,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,6,43,0,0,0,0,151.9170927,-23.43488562
1638,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,9,43,0,0,0,0,151.9170927,-23.43488562
1639,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,10,43,0,0,0,0,151.9170927,-23.43488562
1640,Blue Planet Marine Voyages,22,HER_23-052a_44,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,12/Sep/2019 12:00:00 AM,11,44,0,0,0,0,151.9170927,-23.43488562
1641,Blue Planet Marine Voyages,22,HER_23-052a_4,Heron Reef (23-052a),23-052a,05/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,14/Sep/2019 12:00:00 AM,5,223,0,0,0,0,151.9644148,-23.43662302
1642,Blue Planet Marine Voyages,23,HER_23-052a_3,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,22/Sep/2019 12:00:00 AM,8,378,0,0,0,0,151.9618969,-23.43377936
1643,Blue Planet Marine Voyages,23,HER_23-052a_7,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,22/Sep/2019 12:00:00 AM,7,198,0,0,0,0,151.9762266,-23.43983977
1644,Blue Planet Marine Voyages,23,HER_23-052a_13,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,23/Sep/2019 12:00:00 AM,5,336,0,0,0,0,151.9967545,-23.4310185
1645,Blue Planet Marine Voyages,23,HER_23-052a_15,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,26/Sep/2019 12:00:00 AM,4,234,0,0,0,0,151.9948561,-23.43856384
1646,Blue Planet Marine Voyages,23,HER_23-052a_19,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,26/Sep/2019 12:00:00 AM,5,288,0,0,0,0,151.9947403,-23.45748638
1647,Blue Planet Marine Voyages,23,HER_23-052a_51,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,26/Sep/2019 12:00:00 AM,6,228,0,0,0,0,151.9493314,-23.43193093
1648,Blue Planet Marine Voyages,23,HER_23-052a_22,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,27/Sep/2019 12:00:00 AM,3,185,0,0,0,0,151.9850468,-23.46827864
1649,Blue Planet Marine Voyages,23,HER_23-052a_23,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,27/Sep/2019 12:00:00 AM,3,165,0,0,0,0,151.980056,-23.47060524
1650,Blue Planet Marine Voyages,23,HER_23-052a_24,Heron Reef (23-052a),23-052a,20/Sep/2019 12:00:00 AM,01/Oct/2019 12:00:00 AM,28/Sep/2019 12:00:00 AM,3,154,0,0,0,0,151.9752097,-23.4717401
